Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
CODED BIAS,56,100,None,Documentary,English,Shalini Kantayya,,Shalini Kantayya,,2021-04-05,,1h 30m,,,,
COP LAND,67,76,R,"Crime, Drama, Mystery & Thriller",English,James Mangold,"Cary Woods, Ezra Swerdlow, Cathy Konrad",James Mangold,1997-08-15,2002-07-02,$44.9M,1h 45m,"Buena Vista Pictures, Miramax Films","SDDS, Surround, Dolby Digital","35mm, Flat (1.85:1)",
FATAL ATTRACTION,72,75,R,"Mystery & Thriller, Drama",English,Adrian Lyne,"Stanley R. Jaffe, Sherry Lansing","James Dearden, Nicholas Meyer",1987-09-11,2002-04-16,$154.0M,1h 59m,Paramount Pictures,"Surround, Stereo",,
THE BOY WHO HARNESSED THE WIND,87,86,None,Drama,English (United Kingdom),Chiwetel Ejiofor,"Andrea Calderwood, Gail Egan",Chiwetel Ejiofor,2019-03-01,2019-03-01,,1h 53m,Netflix,,,
"3 1/2 MINUTES, TEN BULLETS",87,100,None,"Documentary, Crime, Drama",English,Marc Silver,"Carolyn Hepburn, Minette Nelson",Marc Silver,,2017-01-03,$26.0K,1h 38m,,,,
BELLE DE JOUR,86,95,R,Drama,French (France),Luis Buñuel,"Henri Baum, Raymond Hakim","Luis Buñuel, Jean-Claude Carrière, Joseph Kessel",1967-04-10,2003-09-02,$2.5M,1h 42m,"Miramax Home Entertainment [us], Miramax Films, Criterion Collection, Miramax Zoë",,,
THE FRENCH CONNECTION,87,96,R,"Crime, Drama, Mystery & Thriller",English,William Friedkin,Philip D'Antoni,Ernest Tidyman,1971-10-07,2005-02-01,,1h 44m,20th Century Fox,,,
THE LAST EMPEROR,88,87,PG-13,"Biography, History, Drama",English,Bernardo Bertolucci,Jeremy Thomas,"Mark Peploe, Bernardo Bertolucci, Henry Pu-yi",1987-11-18,2008-01-08,$43.0M,2h 42m,"Artisan Entertainment, Columbia Pictures",Surround,,
DUMPLIN',73,87,PG-13,"Comedy, Drama",English,Anne Fletcher,"Michael Costigan, Kristin Hahn, Mohamed AlRafi, Trish Hofmann",Kristin Hahn,2018-12-07,2018-12-07,,1h 50m,Netflix,,Scope (2.35:1),
MIDNIGHT COWBOY,88,89,R,Drama,English,John Schlesinger,Jerome Hellman,"James Leo Herlihy, Waldo Salt",1969-05-25,2000-01-01,$201.0K,1h 53m,"Metro-Goldwyn-Mayer, Criterion Pictures",Stereo,,
THE BIRDCAGE,81,82,R,"Comedy, Lgbtq+",English,Mike Nichols,Mike Nichols,"Jean Poiret, Francis Veber, Edouard Molinaro, Marcello Danon, Elaine May",1996-03-08,1997-08-27,$124.0M,1h 59m,United Artists,"Surround, Stereo",,
TOOTSIE,81,90,PG,"Comedy, Lgbtq+",English,Sydney Pollack,"Sydney Pollack, Ronald L. Schwary","Larry Gelbart, Barry Levinson, Elaine May, Murray Schisgal",1982-12-17,2008-02-05,,1h 51m,"Columbia Tristar, Criterion Collection, RCA/Columbia, Columbia Pictures, Columbia TriStar Home Video","Mono, Stereo","35mm, Scope (2.35:1)",
WALK THE LINE,90,82,PG-13,"Biography, History, Drama, Music",English,James Mangold,"Cathy Konrad, James Keach","James Mangold, Gill Dennis",2005-11-18,2006-02-28,$119.5M,2h 16m,20th Century Fox,Surround,,
DEAD RINGERS,82,84,R,"Horror, Drama, Mystery & Thriller",English,David Cronenberg,"David Cronenberg, Marc Boyman","David Cronenberg, Norman Snider",1988-09-23,2004-12-28,$8.3M,1h 55m,"Criterion Collection, Image Entertainment Inc., Media Home Entertainment, 20th Century Fox",Surround,,
DEAR ZACHARY: A LETTER TO A SON ABOUT HIS FATHER,96,94,None,Documentary,English,Kurt Kuenne,Kurt Kuenne,Kurt Kuenne,2008-10-31,2009-02-24,,1h 35m,,Dolby Digital,,
I'M NO LONGER HERE,89,98,None,Drama,Spanish,Fernando Frias,,Fernando Frias,,2020-05-27,,1h 52m,,,Scope (2.35:1),
THE NIGHT OF THE HUNTER,90,93,None,Mystery & Thriller,English,Charles Laughton,Paul Gregory,"James Agee, Charles Laughton",1955-09-29,2000-01-25,,1h 32m,United Artists,Mono,35mm,
A DANGEROUS METHOD,50,78,R,"Drama, Mystery & Thriller",English,David Cronenberg,Jeremy Thomas,Christopher Hampton,2011-11-23,2012-03-13,$5.7M,1h 39m,Sony Pictures Classics,,,
BRINGING OUT THE DEAD,70,73,R,Drama,English,Martin Scorsese,"Barbara De Fina, Scott Rudin","Joe Connelly, Paul Schrader",1999-10-22,2007-09-11,$16.6M,2h 2m,Paramount Pictures,"SDDS, Dolby Digital, DTS, Surround",,
FRANKENWEENIE,70,87,PG,"Kids & Family, Fantasy, Animation",English,Tim Burton,"Tim Burton, Allison Abbate",John August,2012-10-05,2013-01-08,,1h 27m,Walt Disney,"Datasat, Dolby Digital",,
CENSOR,58,89,None,"Horror, Mystery & Thriller",English,Prano Bailey-Bond,Helen Sara Jones,"Prano Bailey-Bond, Anthony Fletcher",2021-06-11,2021-06-18,$88.0K,1h 24m,Magnet Releasing,,,
GIRL,74,84,R,Drama,French (France),Lukas Dhont,Dirk Impens,"Lukas Dhont, Angelo Tijssens",,2019-03-15,,1h 40m,,,,
QUEEN & SLIM,92,83,R,"Crime, Drama, Romance",English,Melina Matsoukas,"James Frey, Lena Waithe, Melina Matsoukas, Michelle Knudsen, Andrew Coles, Brad Weston, Pamela Abdy",Lena Waithe,2019-11-27,2019-11-27,$43.8M,2h 12m,Universal Pictures,,Scope (2.35:1),
A SINGLE MAN,81,86,R,"Drama, Lgbtq+",English,Tom Ford,"Tom Ford, Chris Weitz, Andrew Miano, Robert Salerno","Tom Ford, David Scearce",2009-12-11,2010-07-06,$9.2M,1h 39m,Weinstein Co.,Dolby Digital,,
AMERICAN GRAFFITI,84,96,PG,"Comedy, Drama",English,George Lucas,"Francis Ford Coppola, Gary Kurtz","George Lucas, Gloria Katz, Willard Huyck",1973-08-11,1998-09-15,,1h 50m,Universal Pictures,"Surround, Mono",Scope (2.35:1),
MY FRIEND DAHMER,61,86,R,"Biography, Drama",English,Marc Meyers,"Jody Girgenti, Marc Meyers, Adam Goldworm, Michael Merlob, Milan Chakraborty",Marc Meyers,2017-11-03,2018-02-06,$1.3M,1h 47m,FilmRise,,,
BILLY ELLIOT,89,85,R,"Drama, Lgbtq+",English (United Kingdom),Stephen Daldry,"Greg Brenman, Jonathan Finn",Lee Hall,2000-10-13,2003-03-11,$22.0M,1h 50m,"USA Films, Universal Pictures","Surround, Dolby Digital, Dolby SR",Flat (1.85:1),
MOGUL MOWGLI,75,93,None,Drama,English,Bassam Tariq,"Riz Ahmed, Thomas Benski, Bennett McGhee, Michael Peay","Bassam Tariq, Riz Ahmed",2021-09-03,2021-11-10,$52.1K,1h 30m,Strand Releasing,,,
THE SPIDERWICK CHRONICLES,63,81,PG,"Kids & Family, Fantasy, Adventure, Drama",English,Mark Waters,"Karey Kirkpatrick, Mark Canton, Larry J. Franco, Ellen Goldsmith-Vein","Karey Kirkpatrick, David Berenbaum, John Sayles",2008-02-14,2008-06-24,$71.1M,1h 37m,Paramount Pictures,"SDDS, DTS, Dolby SRD",Scope (2.35:1),
DUEL,84,89,TVPG,Mystery & Thriller,English,Steven Spielberg,George Eckstein,Richard Matheson,,2001-07-17,,1h 35m,,,,
BERGMAN ISLAND,53,83,R,"Romance, Drama",English,Mia Hansen-Løve,"Charles Gillibert, Erik Hemmendorff, Rodrigo Teixeira",Mia Hansen-Løve,2021-10-15,2021-10-22,$145.2K,1h 53m,IFC Films,,Scope (2.35:1),
ROSIE,75,94,PG-13,Drama,English (United Kingdom),Paddy Breathnach,"Juliette Bonass, Rory Gilmartin, Emma Norton",Roddy Doyle,2019-07-19,2019-10-22,$2.9K,1h 26m,Blue Fox Entertainment,,Scope (2.35:1),
THE AMERICAN PRESIDENT,77,91,PG-13,"Romance, Comedy, Drama",English,Rob Reiner,Rob Reiner,Aaron Sorkin,1995-11-17,2007-01-02,$59.0M,1h 54m,"Columbia Pictures, MCA/Universal Pictures [us], Warner Home Vídeo, Columbia Tristar",Surround,,
X2,85,85,PG-13,"Action, Adventure, Fantasy, Sci-Fi",English,Bryan Singer,"Lauren Shuler Donner, Ralph Winter","Dan Harris, Michael Dougherty, David Hayter, Bryan Singer, Zak Penn",2003-05-02,2004-05-25,$214.9M,2h 14m,20th Century Fox,"Dolby SR, DTS, Dolby Stereo, Surround, Dolby A, Dolby Digital",Scope (2.35:1),X-Men
NETWORK,93,92,R,"Comedy, Drama",English,Sidney Lumet,Howard Gottfried,Paddy Chayefsky,1976-11-27,2005-05-06,,2h 1m,"Metro-Goldwyn-Mayer, United Artists",,,
SUGAR,79,92,R,Drama,English,"Anna Boden, Ryan Fleck","Paul Mezey, Jamie Patricof, Jeremy Kipp Walker","Anna Boden, Ryan Fleck",2009-04-03,2009-09-01,$1.1M,1h 58m,Sony Pictures Classics,,,
TARZAN,75,89,G,"Kids & Family, Musical, Animation",English,"Chris Buck, Kevin Lima",Bonnie Arnold,"Edgar Rice Burroughs, Tab Murphy, Bob Tzudiker, Noni White, Henry Mayo, David Reynolds, Jeffrey Stepakoff, Ned Teitelbaum",1999-06-18,2013-03-01,,1h 28m,American International Pictures,"Surround, SDDS, DTS, Dolby",,
HOTEL RWANDA,94,91,PG-13,Drama,English,Terry George,"A. Kitman Ho, Terry George","Terry George, Keir Pearson",2004-12-22,2005-04-12,$23.5M,2h 1m,United Artists,Surround,,
THE LOVE WITCH,61,95,None,"Horror, Comedy, Drama",English,Anna Biller,Anna Biller,Anna Biller,2016-11-11,2017-02-03,$216.0K,2h 0m,Oscilloscope Laboratories,,,
WITNESS,80,93,R,"Crime, Drama",English,Peter Weir,Edward S. Feldman,"Pamela Wallace, Earl W. Wallace, William Kelley",1985-02-08,1999-06-29,$65.3M,1h 52m,Paramount Pictures,Surround,,
DR. SEUSS' HORTON HEARS A WHO!,73,80,G,"Kids & Family, Adventure, Animation",English,"Jimmy Hayward, Steve Martino",Bob Gordon,"Cinco Paul, Ken Daurio",2008-03-14,2008-12-02,$154.5M,1h 28m,20th Century Fox,"Dolby SRD, DTS, SDDS",Flat (1.85:1),
DRIVEWAYS,83,99,None,Drama,English,Andrew Ahn,,"Hannah Bos, Paul Thureen",,2020-05-08,,1h 23m,,,,
NOTES ON A SCANDAL,83,88,R,"Drama, Lgbtq+",English,Richard Eyre,"Scott Rudin, Robert Fox, Allon Reich, Andrew Macdonald",Patrick Marber,2006-12-27,2007-04-17,$17.5M,1h 38m,Fox,,,
SUNSET BLVD.,95,98,None,Drama,English,Billy Wilder,Charles Brackett,"Charles Brackett, D.M. Marshman Jr., Billy Wilder",1950-08-10,2008-11-11,,1h 50m,Paramount Pictures,,Flat (1.37:1),
THE SECRET IN THEIR EYES,93,89,R,"Crime, Drama, Mystery & Thriller",Spanish,Juan José Campanella,"Mariela Besuievski, Juan José Campanella, Gerardo Herrero","Juan José Campanella, Eduardo Sacheri",2010-04-16,2010-09-21,$6.4M,2h 7m,Sony Pictures Classics,,,
BLUE RUIN,79,96,R,"Crime, Drama, Mystery & Thriller",English,Jeremy Saulnier,"Anish Savjani, Richard Peete, Vincent Savino",Jeremy Saulnier,2014-04-25,2014-07-22,$258.1K,1h 30m,Radius TWC,,,
BOYS STATE,89,95,PG-13,Documentary,English,"Amanda McBaine, Jesse Moss","Jesse Moss, Amanda McBaine",,2020-07-31,2020-08-14,,1h 49m,,,,
FLAGS OF OUR FATHERS,69,73,R,"War, History, Drama",English,Clint Eastwood,"Clint Eastwood, Steven Spielberg",Paul Haggis,2006-10-20,2007-02-06,$33.6M,2h 12m,DreamWorks SKG,"SDDS, Dolby Digital, DTS, Dolby SRD",Scope (2.35:1),
CALVARY,80,89,R,"Drama, Comedy",English,John Michael McDonagh,"Chris Clark, Flora Fernandez-Marengo, James Flynn",John Michael McDonagh,2014-08-01,2014-12-09,$3.6M,1h 45m,Fox Searchlight,,,
WE ARE STILL HERE,47,95,None,Horror,English,Ted Geoghegan,"Eben Kostbar, Travis Stevens",Ted Geoghegan,,2015-10-13,,1h 24m,,,,
BABYTEETH,84,94,None,"Comedy, Drama",English (Australia),Shannon Murphy,Alex White,Rita Kalnejais,,2020-06-18,$4.3K,1h 57m,,Dolby Digital,,
EXCALIBUR,80,73,PG,"Adventure, Fantasy",English,John Boorman,John Boorman,"Thomas Malory, Rospo Pallenberg, John Boorman",1981-04-10,2007-01-16,,1h 59m,"Orion Pictures, Warner Home Vídeo, Warner Bros. Pictures, Warner Bros.",,,
DE PALMA,86,95,R,Documentary,English,"Noah Baumbach, Jake Paltrow","Noah Baumbach, Jake Paltrow",,2016-06-10,2016-08-23,$163.4K,1h 48m,A24,,,
THE ONE I LOVE,76,82,R,"Romance, Comedy, Fantasy",English,Charlie McDowell,Mel Eslyn,Justin Lader,2014-08-22,2014-11-04,$511.6K,1h 31m,Radius TWC,,,
PETER PAN,74,77,PG,"Kids & Family, Adventure, Fantasy",English,P.J. Hogan,"Lucy Fisher, Douglas Wick, Patrick McCormick, Mohamed Al-Fayed","P.J. Hogan, Michael Goldenberg, J. M. Barrie",2003-12-25,2006-01-17,$48.4M,1h 53m,"Columbia Tristar, Universal Pictures","SDDS, DTS, Surround, Dolby SR",Scope (2.35:1),
THE TAKING OF PELHAM ONE TWO THREE,88,100,R,"Mystery & Thriller, Action, Crime, Drama",English,Joseph Sargent,"Gabriel Katzka, Edgar J. Scherick","John Godey, Peter Stone",1974-10-02,2000-02-29,,1h 44m,United Artists,,,
ALI & AVA,69,94,None,"Drama, Romance",English,Clio Barnard,Tracy O'Riordan,Clio Barnard,2022-07-29,2022-08-23,,1h 34m,Greenwich Entertainment,,,
ELIZABETH,86,83,R,"History, Drama",English,Shekhar Kapur,"Tim Bevan, Eric Fellner, Alison Owen",Michael Hirst,1998-11-06,2002-05-28,$30.1M,2h 1m,"Gramercy Pictures, 20th Century Fox, Polygram","SDDS, Dolby Digital, DTS, Surround",,
MY BIG FAT GREEK WEDDING,73,76,PG,"Romance, Comedy",English,Joel Zwick,"Gary Goetzman, Tom Hanks, Rita Wilson",Nia Vardalos,2002-04-19,2003-02-11,$241.4M,1h 35m,IFC Films,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Flat (1.85:1),
ROMANCING THE STONE,69,86,PG,"Adventure, Action, Romance",English,Robert Zemeckis,Michael Douglas,Diane Thomas,1984-03-30,2003-02-04,,1h 45m,20th Century Fox,Surround,,
THE REMAINS OF THE DAY,89,95,PG,Drama,English,James Ivory,"John Calley, Ismail Merchant, Mike Nichols","Ruth Prawer Jhabvala, Kazuo Ishiguro",1993-11-05,2001-11-29,$23.0M,2h 15m,"Columbia Tristar, Columbia Pictures",Surround,,
CINDERELLA MAN,91,80,PG-13,"Biography, Drama",English,Ron Howard,Brian Grazer,"Akiva Goldsman, Cliff Hollingsworth",2005-06-03,2005-12-06,$61.6M,2h 24m,Universal Pictures,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
TRUMBO,79,74,R,"Biography, History, Drama",English,Jay Roach,"Michael London, Janice Williams, Shivani Rawat, Monica Levinson, Nimitt Mankad, John McNamara, Kevin Kelly Brown",John McNamara,2015-11-06,2016-02-16,$7.9M,2h 4m,Bleecker Street Media,,,
ADVENTURELAND,61,88,R,"Comedy, Drama, Romance",English,Greg Mottola,"Ted Hope, Anne Carey, Sidney Kimmel",Greg Mottola,2009-04-03,2009-08-25,$16.0M,1h 46m,Miramax Films,,,
THE DOUBLE,59,84,R,Comedy,English,Richard Ayoade,"Robin C. Fox, Amina Dasmal","Richard Ayoade, Avi Korine",2014-05-09,2015-04-07,$200.3K,1h 32m,Magnolia Pictures,,,
LUCE,77,90,R,Drama,English,Julius Onah,"John Baker, Julius Onah, Andrew Yang","Julius Onah, J.C. Lee",2019-08-02,2019-08-27,$2.0M,1h 49m,"Neon, Topic",,Scope (2.35:1),
STRONGER,80,90,R,"Biography, Drama",English,David Gordon Green,"Todd Lieberman, David Hoberman, Jake Gyllenhaal, Michel Litvak, Scott Silver",John Pollono,2017-09-22,2017-12-19,$4.2M,1h 59m,"Lionsgate Films, Roadside Attractions",,,
THE VELVET UNDERGROUND,80,98,R,"Documentary, Music",English,Todd Haynes,"Christopher Clements, Julie Goldman, David Blackman, Carolyn Hepburn, Pamela Koffler, Christine Vachon",Todd Haynes,2021-10-15,2021-10-15,,1h 50m,Apple TV+,,,
76 DAYS,84,100,None,Documentary,Chinese,"Hao Wu, Weixi Chen","Jean Tsien, Hao Wu",Hao Wu,2021-01-23,2021-03-05,,1h 33m,MTV Documentary Films,,,
BLINDED BY THE LIGHT,91,89,PG-13,"Comedy, Drama, Music",English,Gurinder Chadha,"Gurinder Chadha, Jane Barclay, Jamal Daniel","Sarfraz Manzoor, Gurinder Chadha, Paul Mayeda Berges",2019-08-16,2019-08-27,$11.9M,1h 54m,Warner Bros. Pictures,,,
EVERYTHING MUST GO,52,73,R,"Comedy, Drama",English,Dan Rush,"Marty Bowen, Wyck Godfrey",Dan Rush,2011-05-13,2011-09-06,$2.7M,1h 37m,Roadside Attractions,Dolby Digital,,
LOVE'S A BITCH,94,93,R,"Drama, Mystery & Thriller",Spanish,Alejandro González Iñárritu,Alejandro González Iñárritu,Guillermo Arriaga,2000-04-13,2001-09-25,$5.4M,2h 33m,Lionsgate Films,"Dolby SR, Dolby Digital, Dolby A, Surround",Flat (1.85:1),
THE DJINN,71,86,R,"Horror, Mystery & Thriller",English,"David Charbonier, Justin Powell","Ryan Scaringe, Meghan Weinstein, Carter Armstrong","David Charbonier, Justin Powell",2021-05-14,2021-05-14,$124.6K,1h 22m,IFC Midnight,,Scope (2.35:1),
A ROYAL AFFAIR,82,90,R,"Drama, Romance, History",Danish,Nikolaj Arcel,"Jessica Ask, Gillian Berrie, Anna Duffield, Meta Louise Foldager, Sisse Graum Jørgensen, Madeleine Ekman","Rasmus Heisterberg, Nikolaj Arcel",2012-11-09,2013-04-23,$1.5M,2h 17m,Magnolia Pictures,,,
DRESSED TO KILL,74,81,R,Mystery & Thriller,English,Brian De Palma,George Litto,Brian De Palma,1980-06-23,2001-08-28,,1h 45m,"GoodTimes Home Video [us], Metro-Goldwyn-Mayer Distributing Corp., Warner Home Vídeo",Mono,Scope (2.35:1),
IN COLD BLOOD,88,83,R,Drama,English,Richard Brooks,Richard Brooks,"Richard Brooks, Truman Capote",1967-12-14,2003-09-23,,2h 14m,"Columbia Home Video, Columbia Pictures, Columbia TriStar Home Video",Mono,"35mm, Scope (2.35:1)",
MIRACLE,90,81,PG,Drama,English,Gavin O'Connor,"Mark Ciardi, Gordon Gray",,2004-02-02,2006-06-04,$64.4M,2h 15m,Buena Vista Pictures,"Surround, Dolby SRD, DTS, SDDS",Scope (2.35:1),
GLORIA BELL,47,91,R,"Romance, Comedy",English,Sebastián Lelio,"Juan de Dios Larraín, Pablo Larraín, Sebastián Lelio",Sebastián Lelio,2019-03-22,2019-05-21,$5.6M,1h 42m,A24,,Scope (2.35:1),
"RIOTSVILLE, USA",43,90,None,"Documentary, History",English,Sierra Pettengill,"Sara Archambault, Jamila Wignot",Tobi Haslett,2022-09-16,2022-09-16,$40.8K,1h 31m,Magnolia Pictures,,,
A LEAGUE OF THEIR OWN,84,81,PG,"Comedy, Drama",English,Penny Marshall,"Robert Greenhut, Elliot Abbott","Kelly Candaele, Lowell Ganz, Babaloo Mandel",1992-07-01,2002-06-04,$105.1M,2h 6m,Columbia Pictures,Surround,Scope (2.35:1),
BREATHLESS,90,96,None,"Crime, Drama",French (France),Jean-Luc Godard,Georges de Beauregard,"Jean-Luc Godard, François Truffaut",1961-02-07,2003-01-07,$47.1K,1h 30m,,,,
CAVEAT,50,82,None,"Horror, Mystery & Thriller",English,Damian Mc Carthy,Justin Hyne,Damian Mc Carthy,,2021-06-03,,1h 28m,,,,
NORMAN: THE MODERATE RISE AND TRAGIC FALL OF A NEW YORK FIXER,56,87,R,"Comedy, Drama, Mystery & Thriller",English,Joseph Cedar,"Oren Moverman, Gideon Tadmor, Eyal Rimmon, David Mandil, Miranda Bailey, Lawrence Inglee",Joseph Cedar,2017-04-14,2017-07-11,$3.8M,1h 58m,Sony Pictures Classics,,,
TEETH,45,80,R,"Comedy, Horror",English,Mitchell Lichtenstein,"Joyce Pierpoline, Mitchell Lichtenstein",Mitchell Lichtenstein,2008-01-18,2009-10-01,$347.6K,1h 34m,Roadside Attractions,,,
THE LAST SEDUCTION,75,94,R,Mystery & Thriller,English,John Dahl,Jonathan Shestack,Steve Barancik,1994-10-26,2002-11-19,$1.8M,1h 50m,October Films,"Ultra-Stereo, Surround, Stereo",,
THE LAST TEMPTATION OF CHRIST,84,81,R,Drama,English,Martin Scorsese,Barbara De Fina,,1988-08-12,2000-04-25,$8.2M,2h 44m,"Criterion Collection, Universal Pictures",Surround,,
THE SURVIVALIST,66,96,None,"Mystery & Thriller, Drama",English (United Kingdom),Stephen Fingleton,"David Gilbery, Wayne Marc Godfrey, Robert Jones",Stephen Fingleton,2017-05-19,2017-05-21,,1h 44m,IFC Films,,,
9 TO 5,74,82,PG,Comedy,English,Colin Higgins,,Colin Higgins,1980-12-19,2001-04-17,,1h 50m,20th Century Fox,,,
IN FABRIC,52,91,R,"Horror, Comedy",English (United Kingdom),Peter Strickland,Andrew Starke,Peter Strickland,2019-12-06,2019-11-19,$25.0K,1h 58m,A24,,Scope (2.35:1),
MISBEHAVIOUR,57,86,None,"Comedy, Drama",English (United Kingdom),Philippa Lowthorpe,"Suzanne Mackie, Sarah Wheale","Rebecca Frayn, Gaby Chiappe",2020-09-25,2020-09-25,,1h 46m,SHOUT! Studios,,,
THE WITCHES,70,93,PG,"Kids & Family, Fantasy, Adventure",English,Nicolas Roeg,Mark Shivas,"Allan Scott, Roald Dahl",1990-02-16,1999-06-22,$8.7M,1h 31m,"Warner Bros. Pictures, Warner Home Vídeo","Dolby, Surround",,
VIOLET,69,82,R,Drama,English,Justine Bateman,"Justine Bateman, Larry Hummel, Michael D. Jones, Matt Paul",Justine Bateman,2021-10-29,2021-11-09,,1h 32m,Relativity Media,,,
TEMPLE GRANDIN,94,100,TVPG,"Drama, Biography",English,Mick Jackson,Scott Ferguson,"Christopher Monger, Christopher Monger, Merritt Johnson",,2010-08-17,,1h 50m,,,,
TIME BANDITS,77,90,PG,Fantasy,English,Terry Gilliam,Terry Gilliam,"Terry Gilliam, Michael Palin",1981-11-13,1999-03-30,,1h 50m,"Criterion Collection, AVCO Embassy Pictures","Dolby, Surround","Flat (1.37:1), 35mm, Flat (1.66:1)",
MINDHORN,60,92,None,Comedy,English,Sean Foley,"Jack Arbuthnott, Laura Hastings-Smith","Julian Barratt, Simon Farnaby",,2017-05-12,,1h 29m,,,,
DEREK DELGAUDIO'S IN & OF ITSELF,89,100,None,Documentary,English,Frank Oz,"Jake Friedman, Glenn Kaino, Vanessa Lauren",Derek DelGaudio,,2021-01-22,,1h 30m,,,,
ENTER THE DRAGON,91,95,R,"Action, Adventure",English,Robert Clouse,"Paul M. Heller, Fred Weintraub",Michael Allin,1973-01-01,1998-06-30,,1h 39m,Warner Bros. Pictures,"Dolby SR, DTS, Mono, SDDS, Dolby A, Dolby Digital",Scope (2.35:1),
PAIN AND GLORY,91,96,R,Drama,Spanish (Spain),Pedro Almodóvar,"Agustín Almodóvar, Esther García",Pedro Almodóvar,2019-10-04,2019-11-08,$4.6M,1h 53m,Sony Pictures Classics,"SDDS, Dolby Digital, DTS",Flat (1.85:1),
THE WIND THAT SHAKES THE BARLEY,87,90,None,"History, Drama",English,Ken Loach,Rebecca O'Brien,Paul Laverty,,2007-09-04,$1.8M,2h 6m,,,,
KRISHA,77,95,R,"Holiday, Drama",English,Trey Edward Shults,"Justin R. Chan, Trey Edward Shults, Wilson Smith, Chase Joliet",Trey Edward Shults,2016-03-18,2016-08-16,$140.8K,1h 23m,A24,Dolby Digital,,
RESCUE DAWN,75,90,PG-13,"War, History, Drama",English,Werner Herzog,"Elton Brand, Steve Marlton, Harry Knapp",Werner Herzog,2007-07-27,2002-01-08,$5.5M,2h 5m,Metro-Goldwyn-Mayer,,,
S...HOUSE,81,95,R,Comedy,English,Cooper Raiff,"Divi Crockett, Cooper Raiff, Will Youmans",Cooper Raiff,2020-10-16,2020-10-16,$18.1K,1h 42m,IFC Films,,,
ULTRASOUND,73,79,None,"Sci-Fi, Drama, Mystery & Thriller",English,Rob Schroeder,"Georg Kallert, Rob Schroeder, Charlie Prince",Conor Stechschulte,2022-03-11,2022-03-11,$2.9K,1h 43m,Magnet Releasing,,,
CANDYMAN,63,79,R,"Horror, Mystery & Thriller",English,Bernard Rose,"Steve Golin, Alan Poul, Sigurjon Sighvatsson","Clive Barker, Bernard Rose",1992-10-16,2004-08-17,$23.5M,1h 38m,"Columbia Tristar, TriStar Pictures","Surround, Stereo, Dolby SR",Flat (1.85:1),
I KILL GIANTS,74,77,None,"Fantasy, Adventure",English,Anders Walter,"Michael Barnathan, Chris Columbus, Kyle Franke, Kim Magnusson, Adrian Politowski, Nick Spicer",Joe Kelly,2018-03-23,2018-03-23,,1h 46m,RLJE Films,Dolby Atmos,Scope (2.35:1),
L'AVVENTURA,88,94,None,Drama,Italian,Michelangelo Antonioni,"Cino Del Duca, Raymond Hakim, Robert Hakim, Amato Pennasilico, Luciano Perugia","Michelangelo Antonioni, Elio Bartolini, Tonino Guerra",1961-03-04,2014-04-01,,2h 25m,"Criterion Collection, Janus Films",Mono,Flat (1.85:1),
PROFESSOR MARSTON & THE WONDER WOMEN,77,87,R,"Biography, History, Drama",English,Angela Robinson,"Terry Leonard, Amy Redford",Angela Robinson,2017-10-13,2018-01-30,$1.6M,1h 48m,Annapurna Pictures,,,
SWINGERS,88,88,R,Comedy,English,Doug Liman,Victor Simpkins,Jon Favreau,1996-10-18,2002-09-24,$4.5M,1h 36m,Miramax Films,,,
THE PIANO,86,90,R,Drama,English,Jane Campion,Jane Campion,Jane Campion,1993-11-12,2011-01-25,$39.3M,2h 0m,"Cinemussy, Miramax Films","Surround, Stereo",,
AMERICAN FACTORY,80,95,None,Documentary,English,"Steven Bognar, Julia Reichert","Steven Bognar, Julie Parker Benello, Jeff Reichert, Julia Reichert",,2019-08-21,2019-08-21,,1h 49m,Netflix,,,
GO,78,91,R,"Comedy, Drama",English,Doug Liman,"Matt Freeman, Mickey Liddell, Paul Rosenberg",John August,1999-04-09,2001-05-22,$16.8M,1h 43m,Columbia Pictures,"SDDS, Dolby Digital, DTS, Surround",,
ROLE MODELS,74,77,R,Comedy,English,David Wain,"Mary Parent, Scott Stuber, Luke Greenfield","David Wain, Paul Rudd, Ken Marino, Timothy Dowling, William Blake Herron",2008-11-07,2010-09-07,$67.3M,1h 39m,Universal Pictures,,,
