Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
SPRING,70,85,,Mystery & Thriller,English,"Justin Benson, Aaron Moorhead","Justin Benson, Aaron Moorhead, David Clarke Lawson Jr., Luca Legnani",Justin Benson,"Mar 20, 2015  Limited","Jun 2, 2015",$48.9K,1h 49m,Drafthouse Films,,,
THE TRUFFLE HUNTERS,78,97,PG-13 (Some Strong Language),Documentary,Italian,"Michael Dweck, Gregory Kershaw","Michael Dweck, Gregory Kershaw",,"Mar 5, 2021  Limited","Aug 17, 2021",$520.4K,1h 24m,Sony Pictures Classics,,Flat (1.85:1),
MONOS,85,92,R (Language|Drug Use|Some Sexual Content|Violence),"Mystery & Thriller, Adventure",English,Alejandro Landes,"Fernando Epstein, Alejandro Landes, Cristina Landes, Santiago A. Zapata","Alejandro Landes, Alexis Dos Santos","Sep 13, 2019  Limited","Sep 13, 2019",$405.1K,1h 42m,Neon,Dolby Digital,Scope (2.35:1),
THE UNTAMED,54,86,,Drama,Spanish,Amat Escalante,Jaime Romandia,"Amat Escalante, Gibrán Portela","Jul 21, 2017  Limited","Oct 17, 2017",$27.1K,1h 40m,Strand,,,
CHRISTINE,71,88,R (Some Sexual References|Language|A Scene of Disturbing Violence),"Biography, Drama",English,Antonio Campos,"Melody Roscher, Craig Shilowich",Craig Shilowich,"Oct 14, 2016  Limited","Feb 14, 2017",$298.5K,1h 59m,The Orchard,,,
A BIGGER SPLASH,58,89,R (Graphic Nudity|Brief Drug Use|Language|Some Strong Sexual Content),"Mystery & Thriller, Drama",English,Luca Guadagnino,"Michael Costigan, Luca Guadagnino",David Kajganich,"May 4, 2016  Limited","Oct 4, 2016",$2.0M,2h 5m,Fox Searchlight,,,
SCREAM 2,57,82,R,"Horror, Comedy",English,Wes Craven,"Cathy Konrad, Marianne Maddalena","Kevin Williamson, Kevin Williamson","Dec 12, 1997  Original","Aug 7, 2001",$101.3M,2h 0m,Miramax Films,"Dolby Digital, Surround","35mm, Scope (2.35:1)",Scream
THE DEVIL'S BACKBONE,89,93,R (Violence|Some Sexuality|Language),"Mystery & Thriller, Drama, Horror",Spanish,Guillermo del Toro,,"Guillermo del Toro, Antonio Trashorras, David Muñoz","Nov 21, 2001  Wide","Jul 27, 2004",$754.7K,1h 46m,Sony Pictures Classics,"Surround, Dolby SR, Dolby Digital, Dolby A, Dolby Stereo",,
THE FEAST,48,80,,"Horror, Fantasy",Welsh,Lee Haven Jones,Roger Williams,Roger Williams,"Nov 19, 2021  Limited","Nov 19, 2021",$8.0K,1h 33m,IFC Midnight,,Scope (2.35:1),
INTOLERABLE CRUELTY,48,75,PG-13 (Language|Brief Violence|Sexual Content),"Romance, Comedy",English,Joel Coen,"Brian Grazer, Ethan Coen","Robert Ramsey, Matthew Stone, Joel Coen, Ethan Coen, Robert Ramsey, Matthew Stone, John Romano","Oct 10, 2003  Wide","Jun 29, 2004",$35.1M,1h 40m,Universal Pictures,Surround,,
MUD,80,97,PG-13 (Sexual References|Language|Smoking|Some Violence|Thematic Elements),"Drama, Adventure",English,Jeff Nichols,"Lisa Maria Falcone, Sarah Green, Aaron Ryder",Jeff Nichols,"May 10, 2013  Wide","Aug 6, 2013",$21.6M,2h 10m,Roadside Attractions,,,
THE ELEPHANT MAN,93,92,PG,"Biography, Drama",English,David Lynch,Jonathan Sanger,"Sir Frederick Treves, Ashley Montagu, Christopher De Vore, Eric Bergren, David Lynch","Oct 3, 1980  Original","Mar 9, 2010",,2h 5m,Paramount Pictures,"Dolby, Surround",Scope (2.35:1),
ANTZ,52,92,PG (Mild Language|Menacing Action),"Kids & Family, Romance, Comedy, Adventure, Fantasy, Animation",English,"Eric Darnell, Tim Johnson","Brad Lewis, Aron Warner, Patty Wooton","Todd Alcott, Chris Weitz, Paul Weitz","Oct 2, 1998  Wide","Jun 7, 2005",$90.7M,1h 27m,DreamWorks SKG,"Surround, Dolby SR, Dolby Digital, DTS, SDDS",Flat (1.85:1),
GODS AND MONSTERS,83,96,R,"Biography, Lgbtq+",English,Bill Condon,"Mark R. Harris, Paul Colichman, Gregg Fienberg","Christopher Bram, Bill Condon","Jan 21, 1998  Original","Jun 17, 2003",$6.4M,1h 45m,Universal Studios Inc.,Dolby,Scope (2.35:1),
PONYO,83,91,G,"Adventure, Fantasy, Anime",Japanese,Hayao Miyazaki,Toshio Suzuki,"Melissa Mathison, Hayao Miyazaki","Aug 14, 2009  Wide","Mar 2, 2010",$15.1M,1h 40m,Walt Disney,"Dolby Digital Surround EX, Dolby Digital",Flat (1.85:1),
THE VOICES,57,75,R (Sexual References|Language|Bloody Violence),"Comedy, Horror, Mystery & Thriller",English,Marjane Satrapi,"Matthew Rhodes, Adi Shankar, Roy Lee, Spencer Silna",Michael R. Perry,"Feb 6, 2015  Limited","Apr 7, 2015",,1h 43m,Lionsgate Films,,,
THE MATRIX RELOADED,72,73,R (Some Sexuality|Sci-Fi Violence),"Sci-Fi, Action",English,"Lilly Wachowski, Lana Wachowski",Joel Silver,"Lilly Wachowski, Lana Wachowski","May 15, 2003  Wide","Oct 14, 2003",$281.5M,2h 18m,Warner Bros. Pictures,"Dolby Digital, Dolby SR, SDDS, Dolby Stereo, DTS, Surround, Dolby A",Scope (2.35:1),
AT ETERNITY'S GATE,65,79,PG-13 (Some Thematic Content),"Biography, History, Drama",English,Julian Schnabel,Jon Kilik,"Julian Schnabel, Jean-Claude Carrière, Louise Kugelberg","Nov 16, 2018  Limited","Jan 29, 2019",$2.3M,1h 50m,CBS Films,,Scope (2.35:1),
CATCH THE FAIR ONE,64,92,,"Mystery & Thriller, Drama",English,Josef Kubota Wladyka,"Mollye Asher, Kimberly Parker, Josef Kubota Wladyka","Josef Kubota Wladyka, Kali Reis","Feb 11, 2022  Limited","Feb 11, 2022",$34.4K,1h 26m,IFC Films,,,
DEEPWATER HORIZON,82,82,PG-13 (Disturbing Images|Brief Strong Language|Intense Disaster Sequences),"Mystery & Thriller, Action, Drama",English,Peter Berg,"Lorenzo di Bonaventura, Mark Vahradian, Stephen Levinson, David Womark, Mark Wahlberg","Matthew Michael Carnahan, Matthew Sand","Sep 30, 2016  Wide","Jan 10, 2017",$61.4M,1h 47m,Lionsgate Films,"DTS, Dolby Atmos",Scope (2.35:1),
GOLDENEYE,83,80,PG-13 (Sequences of Violence|Sequences of Action|Some Sexuality),Action,English,Martin Campbell,"Barbara Broccoli, Michael G. Wilson","Ian Fleming, Michael France, Bruce Feirstein, Jeffrey Caine","Nov 17, 1995  Wide","Mar 24, 2009",$106.0M,2h 10m,United Artists,"Dolby SR, DTS, Dolby Stereo, Surround, DTS-ES, Dolby A, Dolby Digital",Scope (2.35:1),James Bond 007
THE DARK AND THE WICKED,64,91,,"Horror, Mystery & Thriller",English,Bryan Bertino,"Bryan Bertino, Adrienne Biddle, Sonny Mallhi, Kevin Matusow",Bryan Bertino,"Nov 6, 2020  Limited","Nov 6, 2020",$157.0K,1h 34m,Shudder,,,
THE GREAT BEAUTY,81,91,,"Comedy, Drama",Italian,Paolo Sorrentino,"Francesca Cima, Fabio Conversi, Nicola Giuliano, Jérôme Seydoux","Paolo Sorrentino, Umberto Contarello",,"Mar 25, 2014",$2.8M,2h 22m,,,,
CAN YOU EVER FORGIVE ME?,81,98,R (Language|Brief Drug Use|Some Sexual References),"Biography, Comedy, Drama, Lgbtq+",English,Marielle Heller,"Anne Carey, Amy Nauiokas, David Yarnell","Nicole Holofcener, Jeff Whitty","Oct 19, 2018  Limited","Feb 5, 2019",$8.8M,1h 46m,Fox Searchlight,,Scope (2.35:1),
THE BLUES BROTHERS,92,73,R,"Musical, Comedy, Action",English,John Landis,Robert K. Weiss,"Dan Aykroyd, John Landis","Jun 18, 1980  Wide","Aug 30, 2005",,2h 13m,Universal Pictures,"Dolby, Mono",,
MADAGASCAR 3: EUROPE'S MOST WANTED,72,78,PG (Some Mild Action|Rude Humor),"Kids & Family, Comedy, Adventure, Animation",English,"Eric Darnell, Tom McGrath, Conrad Vernon","Mireille Soria, Mark Swift","Eric Darnell, Noah Baumbach","Jun 8, 2012  Wide","Oct 16, 2012",,1h 25m,"DreamWorks SKG, Paramount Pictures",,,
SUPERMAN RETURNS,61,74,PG-13 (Some Intense Action Violence),"Adventure, Action, Sci-Fi, Fantasy",English,Bryan Singer,"Bryan Singer, Gilbert Adler, Jon Peters","Michael Dougherty, Dan Harris","Jun 28, 2006  Wide","Nov 28, 2006",$200.1M,2h 34m,Warner Bros. Pictures,"SDDS, Dolby Digital, DTS, Dolby SRD",Scope (2.35:1),Superman
THE LAST BLACK MAN IN SAN FRANCISCO,84,92,R (Language|Drug Use|Brief Nudity),Drama,English,Joe Talbot,"Dede Gardner, Jeremy Kleiner, Christina Oh, Joe Talbot","Joe Talbot, Rob Richert","Jun 7, 2019  Limited","Aug 13, 2019",$4.5M,2h 1m,A24,Dolby Digital,,
THE LIVES OF OTHERS,96,92,R (Some Sexuality/Nudity),"History, Drama",German,Florian Henckel von Donnersmarck,"Quirin Berg, Max Wiedemann",Florian Henckel von Donnersmarck,"Feb 9, 2007  Limited","Aug 21, 2007",$11.3M,2h 17m,Sony Pictures Classics,,,
THE PARENT TRAP,70,86,PG,"Kids & Family, Comedy",English,Nancy Meyers,Charles Shyer,"Nancy Meyers, Erich Kästner, David Swift, Charles Shyer","Jul 20, 1998  Original","Jun 4, 2006",$66.3M,2h 7m,Buena Vista Pictures,"SDDS, DTS, Surround, Dolby Digital","35mm, Flat (1.85:1)",
ANIMAL KINGDOM,83,95,R (Pervasive Language|Drug Content|Violence),"Crime, Drama",English,David Michôd,Liz Watts,David Michôd,"Aug 13, 2010  Limited","Jan 11, 2011",$1.0M,1h 52m,Sony Pictures Classics,,,
HERSELF,84,94,R (Some Domestic Violence|Language),Drama,English (United Kingdom),Phyllida Lloyd,"Rory Gilmartin, Ed Guiney, Sharon Horgan","Malcolm Campbell, Clare Dunne","Dec 30, 2020  Limited","Jan 8, 2021",,1h 37m,Amazon Studios,,Scope (2.35:1),
WILD INDIAN,55,91,,"Mystery & Thriller, Drama",English,Lyle Mitchell Corbine Jr.,"Lyle Mitchell Corbine Jr., Thomas Mahoney, Eric Tavitian",Lyle Mitchell Corbine Jr.,"Sep 3, 2021  Limited","Sep 3, 2021",,1h 30m,Vertical Entertainment,,,
THE LOST BOYS,85,76,R,"Horror, Comedy",English,Joel Schumacher,Harvey Bernhard,"Jeffrey Boam, Jan Fischer, James Jeremias","Jul 31, 1987  Original","Jun 6, 2006",$31.7M,1h 37m,"Warner Bros., Warner Home Vídeo","Surround, Dolby, Magnetic Stereo 6 Track","70mm, 35mm, Scope (2.35:1)",
UNSTOPPABLE,72,87,PG-13 (Some Language|Sequences of Action Peril),"Action, Mystery & Thriller, Drama",English,Tony Scott,"Julie Yorn, Tony Scott, Mimi Rogers, Eric McLeod, Alex Young",Mark Bomback,"Nov 12, 2010  Wide","Feb 15, 2011",$81.6M,1h 34m,20th Century Fox,"Dolby, SDDS, DTS",,
BATTLE ROYALE,89,88,,"Mystery & Thriller, Action, Comedy",Japanese,Kinji Fukasaku,"Akio Kamatani, Tetsu Kayama, Masumi Okada, Masao Sato",Kenta Fukasaku,"Dec 16, 2000  Original","Nov 29, 2005",,1h 54m,,Dolby Digital,,
BONNIE AND CLYDE,88,89,R (Violence),"Crime, Drama",English,Arthur Penn,Warren Beatty,"David Newman, Robert Benton, Robert Towne","Aug 13, 1967  Wide","Mar 25, 2008",,1h 51m,"Warner Bros., Warner Home Vídeo",Mono,,
CLERKS,89,90,R (Sexual Content|Language),Comedy,English,Kevin Smith,"Kevin Smith, Scott Mosier",Kevin Smith,"Oct 19, 1994  Wide","Sep 7, 2004",$2.1M,1h 31m,Miramax Films,"Dolby, Mono",Flat (1.85:1),
THE GUILTY,87,98,R (Language),"Mystery & Thriller, Crime, Drama",Danish,Gustav Möller,Lina Flint,"Gustav Möller, Emil Nygaard Albertsen","Oct 19, 2018  Limited","Feb 5, 2019",$206.2K,1h 25m,Magnolia Pictures,,Scope (2.35:1),
"YES, GOD, YES",65,93,R (Some Nudity|Sexual Content),Comedy,English,Karen Maine,"Katie Cordeal, Colleen Hammond",Karen Maine,"Jul 24, 2020  Limited","Jul 28, 2020",,1h 18m,Vertical Entertainment,,,
THE KING OF COMEDY,90,90,PG,"Comedy, Drama",English,Martin Scorsese,Arnon Milchan,Paul Zimmerman,"Feb 18, 1983  Wide","Dec 17, 2002",,1h 41m,20th Century Fox,Mono,Flat (1.85:1),
DON'T LOOK NOW,76,94,R,Mystery & Thriller,English (United Kingdom),Nicolas Roeg,Peter Katz,"Allan Scott, Chris Bryant","Dec 25, 1973  Original","Feb 10, 2015",,1h 50m,Paramount Pictures,,,
MACBETH,64,80,R (Strong Violence|Brief Sexuality),Drama,English,Justin Kurzel,"Iain Canning, Emile Sherman, Laura Hastings-Smith","Todd Louiso, Jacob Koskoff, Michael Lesslie","Dec 4, 2015  Limited","Mar 8, 2016",$1.1M,1h 53m,Weinstein Co.,Dolby Digital,,
PIRANHA,43,74,R (Strong Bloody Horror Violence|Some Drug Use|Language|Gore|Sexual Content|Graphic Nudity),"Horror, Mystery & Thriller",English,Alexandre Aja,"Mark Canton, Marc Toberoff, Alexandre Aja, Grégory Levasseur","Pete Goldfinger, Josh Stolberg","Aug 20, 2010  Wide","Jan 11, 2011",$25.0M,1h 28m,Weinstein Co.,"Dolby Digital, DTS",,
THE SALESMAN,84,96,PG-13 (Mature Thematic Elements|A Brief Bloody Image),"Drama, Mystery & Thriller",Persian,Asghar Farhadi,"Alexandre Mallet-Guy, Asghar Farhadi",Asghar Farhadi,"Jan 27, 2017  Limited","May 2, 2017",$3.4M,2h 5m,"Cohen Media Group, Amazon Studios",,,
BLACK BOX,65,71,,Mystery & Thriller,English,Emmanuel Osei-Kuffour,John H. Brister,"Emmanuel Osei-Kuffour, Stephen Herman",,"Oct 6, 2020",,1h 40m,,,Scope (2.35:1),
CINDERELLA,78,83,PG (Mild Thematic Elements),"Kids & Family, Fantasy, Romance",English,Kenneth Branagh,"Simon Kinberg, Allison Shearmur, David Barron",Chris Weitz,"Mar 13, 2015  Wide","Sep 15, 2015",$201.2M,1h 45m,Walt Disney,Dolby Digital,,
LOUIS ARMSTRONG'S BLACK & BLUES,90,100,R (Language),"Documentary, Music, Biography",English,Sacha Jenkins,"Sara Bernstein, Sacha Jenkins, Justin Wilkes, Julie Anderson",,"Oct 28, 2022  Limited","Oct 28, 2022",,1h 44m,Apple TV+,Dolby Digital,,
NORTH BY NORTHWEST,94,97,,Mystery & Thriller,English,Alfred Hitchcock,Alfred Hitchcock,Ernest Lehman,"Jul 17, 1959  Wide","Nov 3, 2009",,2h 16m,Metro-Goldwyn-Mayer,Mono,Flat (1.66:1),
THE SKIN I LIVE IN,84,81,R (Drug Use|Disturbing Violent Content|Strong Sexuality|Graphic Nudity|Language|Sexual Assault),"Drama, Mystery & Thriller",Spanish (Spain),Pedro Almodóvar,"Agustín Almodóvar, Esther García","Pedro Almodóvar, Agustín Almodóvar","Oct 14, 2011  Limited","Mar 6, 2012",$3.2M,2h 0m,Sony Pictures Classics,,,
FACING NOLAN,100,98,,"Documentary, Biography",English,Bradley Jackson,Russell Wayne Groves,,"May 24, 2022  Limited","Jul 19, 2022",,1h 45m,Fathom Events,,,
I'M YOUR MAN,82,96,R (Some Sexual Content|Language),"Romance, Comedy, Sci-Fi",German,Maria Schrader,Lisa Blumenberg,"Jan Schomburg, Maria Schrader, Emma Braslavsky","Sep 24, 2021  Limited","Oct 12, 2021",$274.4K,1h 45m,Bleecker Street,,,
FORGETTING SARAH MARSHALL,76,83,R (Sexual Content|Language|Some Graphic Nudity),"Romance, Comedy",English,Nicholas Stoller,"Judd Apatow, Shauna Robertson",Jason Segel,"Apr 18, 2008  Wide","Sep 30, 2008",$62.9M,1h 52m,Universal Pictures,"SDDS, DTS, Dolby SRD",Flat (1.85:1),
THE AGE OF INNOCENCE,75,87,PG,Drama,English,Martin Scorsese,Barbara De Fina,"Martin Scorsese, Edith Wharton, Jay Cocks","Sep 17, 1993  Wide","Nov 6, 2001",$31.9M,2h 18m,"Columbia Pictures, Columbia Tristar","Surround, Stereo",,
CHICAGO,83,86,PG-13 (Sexual Dialogue|Sexual Content|Thematic Elements|Violence),"Musical, Drama",English,Rob Marshall,Martin Richards,Bill Condon,"Jan 24, 2003  Wide","Mar 18, 2003",$170.7M,1h 53m,Miramax Films,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Flat (1.85:1),
SWEETHEART,51,93,PG-13 (Some Bloody Images|Creature Violence|Brief Strong Language),"Horror, Mystery & Thriller",English,J.D. Dillard,"Jason Blum, Alex Hyner, Bill Karesh, Alex Theurer","J.D. Dillard, Alex Hyner, Alex Theurer",,"Oct 15, 2019",,1h 22m,,,Scope (2.35:1),
A RIVER RUNS THROUGH IT,83,80,PG,Drama,English,Robert Redford,"Patrick Markey, Robert Redford","Norman Maclean, Richard Friedenberg","Oct 9, 1992  Wide","Apr 2, 2002",$43.4M,2h 3m,"Pioneer Entertainment, Columbia Tristar, Columbia Pictures","Dolby, Surround, Stereo",,
THE MAP OF TINY PERFECT THINGS,71,76,PG-13 (Brief Strong Language|Some Teen Drinking|Sexual References),"Romance, Comedy, Fantasy, Drama",English,Ian Samuels,"Ashley Fox, Akiva Goldsman, Gregory Lessans, Aaron Ryder",Lev Grossman,,"Feb 12, 2021",,1h 39m,,,,
KNOCKED UP,83,89,R (Language|Drug Use|Sexual Content),"Romance, Comedy",English,Judd Apatow,"Judd Apatow, Shauna Robertson, Clayton Townsend",Judd Apatow,"Jun 1, 2007  Wide","Sep 25, 2007",$148.7M,2h 9m,Universal Pictures,"SDDS, DTS, Dolby SRD",Flat (1.85:1),
SLEEPLESS IN SEATTLE,75,75,PG,"Romance, Comedy",English,Nora Ephron,Gary Foster,"Nora Ephron, David S. Ward, Jeff Arch","Jun 25, 1993  Wide","Jun 27, 2000",$125.6M,1h 44m,Columbia Tristar,"Surround, Stereo",,
A VIGILANTE,47,90,R (Violence and Language),Drama,English,Sarah Daggar-Nickson,"Allison Rose Carter, Ambyr Childers, Andrew Corkin, Randall Emmett",Sarah Daggar-Nickson,"Mar 29, 2019  Limited","May 28, 2019",,1h 31m,Saban Films,,,
BICYCLE THIEVES,94,99,,Drama,Italian,Vittorio De Sica,Vittorio De Sica,"Luigi Bartolini, Cesar Zavattini, Suso Cecchi d'Amico","Oct 24, 1948  Original","Aug 12, 2003",$332.9K,1h 30m,,Mono,Flat (1.37:1),
CRAWL,75,84,R (Brief Language|Bloody Creature Violence),"Horror, Mystery & Thriller",English,Alexandre Aja,"Craig J. Flores, Sam Raimi, Alexandre Aja","Michael Rasmussen, Shawn Rasmussen","Jul 12, 2019  Wide","Aug 27, 2019",$39.0M,1h 27m,Paramount Pictures,,Scope (2.35:1),
SLING BLADE,92,97,R,Drama,English,Billy Bob Thornton,"David Bushell, Brandon Rosser",Billy Bob Thornton,"Aug 30, 1996  Original","Jan 14, 2003",$24.5M,2h 16m,Miramax Films,Surround,,
BERLIN SYNDROME,53,76,R (Some Language|Nudity|Disturbing Violent Content|Strong Sexuality),Mystery & Thriller,English,Cate Shortland,Polly Staniford,Shaun Grant,"May 26, 2017  Limited","May 30, 2017",$28.6K,1h 56m,Vertical Entertainment,,,
BOUND,83,90,R,"Mystery & Thriller, Lgbtq+",English,"Lilly Wachowski, Lana Wachowski","Andrew Lazar, Stuart Boros","Lilly Wachowski, Lana Wachowski","Oct 4, 1996  Original","Nov 11, 1997",$3.8M,1h 48m,Gramercy Pictures,Surround,,
CADDYSHACK,87,73,R,Comedy,English,Harold Ramis,Douglas Kenney,"Brian Doyle-Murray, Harold Ramis, Douglas Kenney","Jul 25, 1980  Wide","Apr 4, 2000",,1h 38m,Warner Bros. Pictures,Mono,Flat (1.85:1),
MONSTERS UNIVERSITY,81,80,G,"Kids & Family, Comedy, Fantasy, Adventure, Animation",English,Dan Scanlon,Kori Rae,"Daniel Gerson, Robert L. Baird, Dan Scanlon","Jun 21, 2013  Wide","Oct 29, 2013",$268.5M,1h 42m,Walt Disney,"Dolby Atmos, SDDS, Dolby Digital, Datasat",Flat (1.85:1),Pixar
PANIC ROOM,64,76,R (Violence|Language),Mystery & Thriller,English,David Fincher,"Ceán Chaffin, Judy Hofflund, David Koepp, Gavin Polone",David Koepp,"Mar 29, 2002  Wide","Mar 30, 2004",$95.3M,1h 52m,Columbia Pictures,"Surround, Dolby SR, Dolby Digital, Dolby Stereo",Scope (2.35:1),
POLTERGEIST,79,88,PG,"Horror, Mystery & Thriller",English,Tobe Hooper,"Frank Marshall, Steven Spielberg","Steven Spielberg, Michael Grais, Mark Victor","Jun 4, 1982  Original","Oct 9, 2007",$121.8M,1h 54m,Metro-Goldwyn-Mayer,"Surround, Stereo, Dolby",Scope (2.35:1),
BEIRUT,56,82,R (Language|A Brief Nude Image|Some Violence),"Mystery & Thriller, Drama",English,Brad Anderson,"Mike Weber, Tony Gilroy, Shivani Rawat, Monica Levinson, Ted Field",Tony Gilroy,"Apr 11, 2018  Wide","Jul 3, 2018",$5.0M,1h 49m,Bleecker Street Media,,Scope (2.35:1),
MAN UP,69,80,R (Sexual References|Language),"Romance, Comedy",English,Ben Palmer,"James Biddle, Nira Park, Rachael Prior",Tess Morris,"Nov 13, 2015  Limited","Feb 2, 2016",,1h 28m,Saban Films,,,
THE HOUSE OF THE DEVIL,63,85,R (Some Bloody Violence),Horror,English,Ti West,"Josh Braun, Roger Kass, Peter Phok, Larry Fessenden",Ti West,"Oct 30, 2009  Limited","Feb 23, 2010",$100.7K,1h 33m,Magnolia Pictures,Dolby Digital,,
LUCKY,81,97,,"Comedy, Drama",English,John Carroll Lynch,"Ira Steven Behr, Danielle Renfrew Behrens, Greg Gilreath, Adam Hendricks, Richard Kahan, John H. Lang, Logan Sparks, Drago Sumonja","Logan Sparks, Drago Sumonja","Sep 29, 2017  Limited","May 22, 2017",$955.7K,1h 28m,Magnolia Pictures,,Scope (2.35:1),
PAPRIKA,87,85,R (Violent and Sexual Images),"Sci-Fi, Action, Adventure, Anime",Japanese,Satoshi Kon,"Jungo Maruta, Masao Takiyama","Satoshi Kon, Seishi Minakami","Jun 1, 2007  Limited","Apr 23, 2018",,1h 30m,Sony Pictures Classics,,,
"SUMMER OF SOUL (...OR, WHEN THE REVOLUTION COULD NOT BE TELEVISED)",98,99,PG-13 (Smoking|Brief Drug Material|Some Disturbing Images),"Documentary, Music",English,"Ahmir ""Questlove"" Thompson","David Dinerstein, Robert Fyvolent, Joseph Patel",,"Jul 2, 2021  Wide","Jul 2, 2021",$2.3M,1h 57m,Searchlight Pictures,"Dolby Digital, Stereo",,
THE BRIDGE ON THE RIVER KWAI,93,96,PG,"War, Drama",English,David Lean,Sam Spiegel,"Pierre Boulle, Michael Wilson, Carl Foreman","Dec 18, 1957  Wide","Nov 21, 2000",,2h 41m,Columbia Pictures,"Surround, Mono, Magnetic Stereo 6 Track, Stereo",Scope (2.35:1),
THE WORLD'S FASTEST INDIAN,89,82,PG-13 (Drug Use|Brief Language|Sexual Reference),"Biography, Drama",English,Roger Donaldson,"Roger Donaldson, Gary Hannam",Roger Donaldson,"Dec 7, 2005  Original","Jun 13, 2006",$5.1M,2h 7m,Magnolia Pictures,Dolby Digital,,
SEE FOR ME,61,81,,"Mystery & Thriller, Crime, Drama",English,Randall Okita,"Matt Code, Kristy Neville","Adam Yorke, Tommy Gushue","Jan 7, 2022  Limited","Jan 7, 2022",$51.2K,1h 33m,IFC Midnight,,,
SOMEONE GREAT,65,83,R (Sexual Material|Drinking|Language Throughout|Drug Content),"Romance, Comedy",English,Jennifer Kaytin Robinson,,Jennifer Kaytin Robinson,,"Apr 19, 2019",,1h 32m,,,,
TERMS OF ENDEARMENT,83,81,PG,"Comedy, Drama",English,James L. Brooks,James L. Brooks,James L. Brooks,"Nov 23, 1983  Original","Apr 10, 2001",,2h 12m,Paramount Pictures,,,
THE INSIDER,90,96,R,Drama,English,Michael Mann,"Michael Mann, Pieter Jan Brugge","Eric Roth, Michael Mann","Nov 5, 1999  Original","Jun 1, 2004",$29.0M,2h 37m,Buena Vista Pictures,Surround,,
SPIES IN DISGUISE,92,77,PG (Rude Humor|Action|Violence),"Kids & Family, Comedy, Adventure, Action, Animation",English,"Troy Quane, Nick Bruno","Peter Chernin, Jenno Topping, Michael J. Travers","Brad Copeland, Lloyd Taylor","Dec 25, 2019  Wide","Dec 27, 2019",$66.7M,1h 42m,20th Century Fox,"DTS, Dolby Atmos, Dolby Digital",Scope (2.35:1),
DARKMAN,59,84,R,"Action, Mystery & Thriller",English,Sam Raimi,Rob Tapert,"Sam Raimi, Chuck Pfarrer, Ivan Raimi, Joshua Goldin","Aug 24, 1990  Wide","Aug 11, 2010",$32.8M,1h 35m,"MCA/Universal Pictures [us], MCA/Universal Home Video","Dolby, Surround",,
LARS AND THE REAL GIRL,84,81,PG-13 (Some Sex-Related Content),"Comedy, Drama",English,Craig Gillespie,"Sarah Aubrey, John Cameron, Sidney Kimmel",Nancy Oliver,"Oct 12, 2007  Limited","Apr 15, 2008",$5.9M,1h 47m,Metro-Goldwyn-Mayer,,,
SULLY,84,85,PG-13 (Some Peril|Brief Strong Language),"Drama, Biography",English,Clint Eastwood,"Clint Eastwood, Frank Marshall, Allyn Stewart, Tim Moore",Todd Komarnicki,"Sep 9, 2016  Wide","Dec 20, 2016",$125.0M,1h 36m,Warner Bros. Pictures,,,
LETHAL WEAPON,86,80,R,"Action, Mystery & Thriller",English,Richard Donner,"Joel Silver, Richard Donner",Shane Black,"Mar 6, 1987  Original","Aug 22, 1997",$61.0M,1h 49m,"Warner Home Vídeo, Warner Bros.",Surround,,Lethal Weapon
